date	city	tweet_id	raw_tweet	language	processed_tweets	Man_anger	Man_fear	Man_sadness	Man_disgust	Man_joy	Man_anger-disgust	GloVe_anger	GloVe_fear	GloVe_sadness	GloVe_disgust	GloVe_joy	GloVe_anger-disgust
2023-05-08	أكون	tag:search.twitter.com,2005:1655629611714195460	RT @OmarAIOlayan: مو شرط إذا سكرت الموضوع أكون اقتنعت..غالباً يكون السبب اني صدعت من غبائك 🫶🏼	ar	rt omaraiolayan مو شرط إذا سكرت الموضوع أكون اقتنعت غالبا يكون السبب اني صدعت من غبائك							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655629435159162880	"تقابلت مع مدير تنفيذي لشركة و سألني ما طموحك ؟قلت القليل من طموحي أن أكون على الكرسي الذي تجلس عليه و إلى الآن ل… https://t.co/F0ePEjeaXv	ar	تقابلت مع مدير تنفيذي لشركة و سألني ما طموحك قلت القليل من طموحي أن أكون على الكرسي الذي تجلس عليه و إلى الآن ل t co f0epejeaxv							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655629671277506560	"وأخافأن أجي أقلأن أجي أكثر،أن أكون غير كافٍأو فائض عن الحاجة"	ar	وأخافأن أجي أقلأن أجي أكثر أن أكون غير كاف أو فائض عن الحاجة							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655629987540525079	@daystar_19 وأخاف أن أكون حملًا ثقيلًا على قلبك،  أو أن أكون عبء عليك.أن أكون كثيرًا زائدًا فيكَ..وأخاف ألا أكون شيئًا لديك!	ar	daystar_19 وأخاف أن أكون حمل ا ثقيل ا على قلبك أو أن أكون عبء عليك أن أكون كثير ا زائد ا فيك وأخاف ألا أكون شيئ ا لديك							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655630409055588352	@noon_kd @iBaVFL أهلين وسهلين، الفيديو جاهز للتحميل: https://t.co/1thf9XabpVأتمنى أكون خدمتك 😃	ar	noon_kd ibavfl أهلين وسهلين الفيديو جاهز للتحميل t co 1thf9xabpvأتمنى أكون خدمتك							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655630493780434949	ما أبي أكون الا معاك	ar	ما أبي أكون الا معاك							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655630726597861399	أعيش بكامل صحتي وقوتي واستحقاقي ,أنعم بحياة كريمة وهادئه وأستحق أن أكون أنا بهويتي الحقيقيه,جودة حياتي تتحسسن كُل ي… https://t.co/DptHW4nHSz	ar	أعيش بكامل صحتي وقوتي واستحقاقي أنعم بحياة كريمة وهادئه وأستحق أن أكون أنا بهويتي الحقيقيه جودة حياتي تتحسسن ك ل ي t co dpthw4nhsz							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655630902301454337	يزعجني أنني كان يجب أن أكون ميتا.. لكنهم أعادوني إلى الحياة، ليقتلوني بأنفسهم!Just 6.5 https://t.co/lIZY63bfB5	ar	يزعجني أنني كان يجب أن أكون ميتا لكنهم أعادوني إلى الحياة ليقتلوني بأنفسهم just 6 5 t co lizy63bfb5							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655631450102804483	RT @ashquae: أقسم بالله العظيم ، أن أكون مخلصاً لدولة #الإمارات العربية المتحدة ولرئيسها الشيخ #محمد_بن_زايد آل نهيان مطيعاً لجميع الأوامر…	ar	rt ashquae أقسم بالله العظيم أن أكون مخلصا لدولة الإمارات العربية المتحدة ولرئيسها الشيخ محمد_بن_زايد آل نهيان مطيعا لجميع الأوامر							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655632134172729345	RT @Omaral12991: @sukinahhassan قال الرسول صل الله عليه وسلملايكتمل ايمان المرء حتي أكون احب اليه من ماله وولده ونفسه .لم يقول وآل بيتي و…	ar	rt omaral12991 sukinahhassan قال الرسول صل الله عليه وسلملايكتمل ايمان المرء حتي أكون احب اليه من ماله وولده ونفسه لم يقول وآل بيتي و							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655632383738011659	والله أنا همّي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم، وما أخلي حلاوتي تختفي	ar	والله أنا هم ي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم وما أخلي حلاوتي تختفي							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655632712999247874	RT @ELprinnce: من كتر رغبتي في إني أكون إنسان مستقل تماما بذاتي ، بقي صعب جدا عليا مشاركة لحظاتي مع أي حد ، بحس إني لازم أتعامل مع مشاكلي و…	ar	rt elprinnce من كتر رغبتي في إني أكون إنسان مستقل تماما بذاتي بقي صعب جدا عليا مشاركة لحظاتي مع أي حد بحس إني لازم أتعامل مع مشاكلي و							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655633754876960768	@Myaaaoo00 @HasanBasket أهلين، في الخدمة تفضل: https://t.co/Wo652VZt2Jأتمنى أكون خدمتك 😃	ar	myaaaoo00 hasanbasket أهلين في الخدمة تفضل t co wo652vzt2jأتمنى أكون خدمتك							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655636059655397377	@eNr3NAhhNlIf7BC يارب  فرحه  الفوز لكل  من يجب  الطيب  اردوغان  ويارب أكون  بمن فاز  بعمره	ar	enr3nahhnlif7bc يارب فرحه الفوز لكل من يجب الطيب اردوغان ويارب أكون بمن فاز بعمره							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655637178255388672	RT @2i9li: والله أنا همّي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم، وما أخلي حلاوتي تختفي	ar	rt 2i9li والله أنا هم ي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم وما أخلي حلاوتي تختفي							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655637229836836864	#واحد_ما أفكّر أكون أفّضل مِن أحد ولا أحب المُقارنَات ،p1b956	ar	واحد_ما أفك ر أكون أف ضل م ن أحد ولا أحب الم قارن ات p1b956							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655637755391623168	والله أنا همّي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم، وما أخلي حلاوتي تختفي	ar	والله أنا هم ي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم وما أخلي حلاوتي تختفي							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655637866137935874	أنا أحاول جاهداً بإني أكون من كاتمين الغيّظ ومدارين الصعايب وحافظ الردُود في صدره وكابت عمره وساكت" لذلك تكفى لا تحدني على اقصاي	ar	أنا أحاول جاهدا بإني أكون من كاتمين الغي ظ ومدارين الصعايب وحافظ الرد ود في صدره وكابت عمره وساكت لذلك تكفى لا تحدني على اقصاي							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655638347639840774	"أحبك جدًاحتى مع رغبتي في أن أكون وحيدًا منسيًا"	ar	أحبك جد احتى مع رغبتي في أن أكون وحيد ا منسي ا							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655638298117693460	RT @2i9li: والله أنا همّي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم، وما أخلي حلاوتي تختفي	ar	rt 2i9li والله أنا هم ي الوحيد إني أكون اليوم أحلى من أمس وبكرة أصير أحلى من اليوم وما أخلي حلاوتي تختفي							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655638364815515649	RT @amrosamaa1: الحب مش إنك تحبني لما أكون عارف أبهرك ، الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط ، لما أكون محبط ومهزوم ومش مصدق في…	ar	rt amrosamaa1 الحب مش إنك تحبني لما أكون عارف أبهرك الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط لما أكون محبط ومهزوم ومش مصدق في							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655639154615541777	@mohamedeljawad @Alalbani1572026  اخي ممكن نتناقش الخاص عشان انا ممكن أكون علي خطأ	ar	mohamedeljawad alalbani1572026 اخي ممكن نتناقش الخاص عشان انا ممكن أكون علي خطأ							1	0	0	0	0	1
2023-05-08	أكون	tag:search.twitter.com,2005:1655639777029283854	لما أكون طماعة😍 https://t.co/YC0YomyrFF	ar	لما أكون طماعة t co yc0yomyrff							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655640175072927751	"وأخافأن أجيء أقلأن أجيء أكثر،أن أكون غير كافٍأو فائض عن الحاجة" 💭	ar	وأخافأن أجيء أقلأن أجيء أكثر أن أكون غير كاف أو فائض عن الحاجة							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655641092795031575	@xixill3i أعيش بكامل صحتي وقوتي واستحقاقي ,أنعم بحياة كريمة وهادئه وأستحق أن أكون أنا بهويتي الحقيقيه,جودة حياتي تت… https://t.co/3eYjHWlzyk	ar	xixill3i أعيش بكامل صحتي وقوتي واستحقاقي أنعم بحياة كريمة وهادئه وأستحق أن أكون أنا بهويتي الحقيقيه جودة حياتي تت t co 3eyjhwlzyk							0	0	0	0	1	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655641110419496967	RT @amrosamaa1: الحب مش إنك تحبني لما أكون عارف أبهرك ، الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط ، لما أكون محبط ومهزوم ومش مصدق في…	ar	rt amrosamaa1 الحب مش إنك تحبني لما أكون عارف أبهرك الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط لما أكون محبط ومهزوم ومش مصدق في							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655642459286691843	أنا على إستعداددائمًابأن أكونالمكان الأمن لك حينما تحتاجني	ar	أنا على إستعداددائم ابأن أكونالمكان الأمن لك حينما تحتاجني							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655642637578166281	RT @haadeerr_alaa: أريد أن أكون حُرًّا من كل ما يُثقلني حتى إذا كانت مشاعر.لا أُريد أن أحمل مشاعرًا سأُكوى بها، فلا أستطيع الإفصاح عنها، و…	ar	rt haadeerr_alaa أريد أن أكون ح ر ا من كل ما ي ثقلني حتى إذا كانت مشاعر لا أ ريد أن أحمل مشاعر ا سأ كوى بها فلا أستطيع الإفصاح عنها و							0	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655643768337358849	RT @amrosamaa1: الحب مش إنك تحبني لما أكون عارف أبهرك ، الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط ، لما أكون محبط ومهزوم ومش مصدق في…	ar	rt amrosamaa1 الحب مش إنك تحبني لما أكون عارف أبهرك الحب إنك تفضل تحبني لما أكون باهت وخايف ومتلخبط لما أكون محبط ومهزوم ومش مصدق في							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655645034186776576	RT @invertedly: "ليتني أكون حراً، حراً إلى حد الجنون، حراً مثل وليدٍ مَيت". — إميل سيوران	ar	rt invertedly ليتني أكون حرا حرا إلى حد الجنون حرا مثل وليد م يت إميل سيوران							1	0	0	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655645056018046988	لو لم أكن #جنوبيا لتمنيت أن أكون #جنوبياجنوبي ولي الفخر #المجلس_الانتقالي_الجنوبي  #الجنوب_يرسم_مستقبله	ar	لو لم أكن جنوبيا لتمنيت أن أكون جنوبياجنوبي ولي الفخر المجلس_الانتقالي_الجنوبي الجنوب_يرسم_مستقبله							0	0	1	0	0	0
2023-05-08	أكون	tag:search.twitter.com,2005:1655647037801521152	أحب أكون المنفرد بالوقت الأول والأخير وأدور اللي فالزمن مالا يرغبونه وأرغبه .	ar	أحب أكون المنفرد بالوقت الأول والأخير وأدور اللي فالزمن مالا يرغبونه وأرغبه							0	0	0	0	0	0
